,policy,A.1_Expected Annual Damage,A.2_Expected Annual Damage,A.3_Expected Annual Damage,A.4_Expected Annual Damage,A.5_Expected Annual Damage
29032,5712,0.0,124521717.14178972,0.0,13487558.110316005,0.0
29033,5712,0.0,10697906.35444128,0.0,0.0,0.0
29034,5712,0.0,110726947.6652816,0.0,0.0,0.0
29035,5712,0.0,29105407.38937357,0.0,0.0,0.0
29036,5712,0.0,50168226.98363859,0.0,0.0,0.0
29037,5712,0.0,33408855.803694773,0.0,0.0,0.0
29038,5712,0.0,65065230.49708401,0.0,30663276.813216746,0.0
29039,5712,0.0,19256029.704506505,6615615.943851731,0.0,0.0
29040,5712,0.0,13263285.759071335,0.0,0.0,0.0
29041,5712,0.0,124579831.80189472,0.0,0.0,0.0
29042,5712,0.0,503249018.3773704,0.0,7577312.138219796,0.0
29043,5712,0.0,27868270.492154688,0.0,0.0,0.0
29044,5712,0.0,19143772.84438684,0.0,0.0,0.0
29045,5712,0.0,160415709.9561597,0.0,2933889.0603517983,0.0
29046,5712,0.0,45917263.71904685,0.0,24820459.5041199,0.0
29047,5712,0.0,24676976.050370336,0.0,0.0,0.0
29048,5712,0.0,15471305.138280671,0.0,0.0,0.0
29049,5712,0.0,374531718.0014025,0.0,0.0,0.0
29050,5712,0.0,13996280.98872064,0.0,0.0,0.0
29051,5712,0.0,222624961.7024675,0.0,0.0,0.0
29052,5712,0.0,125739893.75665894,0.0,22784807.67496932,0.0
29053,5712,0.0,125003077.06552042,0.0,0.0,0.0
29054,5712,0.0,24773277.660417307,0.0,14911891.132479217,0.0
29055,5712,0.0,164043775.19360524,0.0,0.0,0.0
29056,5712,0.0,377195036.2702648,0.0,0.0,0.0
29057,5712,0.0,65639397.45838157,0.0,0.0,0.0
29058,5712,0.0,212583604.62493315,0.0,0.0,0.0
29059,5712,0.0,87566688.11497867,0.0,0.0,0.0
29060,5712,0.0,454088237.1951394,0.0,0.0,0.0
29061,5712,0.0,88204557.41059637,0.0,0.0,0.0
29062,5712,0.0,65504671.50505433,0.0,24310854.3921112,0.0
29063,5712,0.0,28903775.9508836,0.0,0.0,0.0
29064,5712,0.0,23205027.778957725,0.0,0.0,30773032.30219706
29065,5712,0.0,33278385.188562967,0.0,0.0,0.0
29066,5712,0.0,125476987.05296546,0.0,0.0,0.0
29067,5712,0.0,289151057.9075287,0.0,2105707.261137418,0.0
29068,5712,0.0,217460134.49588704,0.0,0.0,0.0
29069,5712,0.0,15472468.760380886,0.0,0.0,0.0
29070,5712,0.0,33285333.932067677,0.0,0.0,0.0
29071,5712,0.0,185434997.5762341,0.0,0.0,0.0
29072,5712,0.0,87770769.58868757,0.0,0.0,0.0
29073,5712,0.0,235076295.76681697,0.0,0.0,0.0
29074,5712,0.0,232897342.5129268,0.0,0.0,0.0
29075,5712,0.0,182142657.7943348,0.0,0.0,0.0
29076,5712,0.0,19141246.088126674,0.0,32492291.986280024,0.0
29077,5712,0.0,64963095.16810044,0.0,19715566.357027344,0.0
29078,5712,0.0,15465363.260426078,0.0,0.0,0.0
29079,5712,0.0,100388972.74799396,0.0,0.0,0.0
29080,5712,0.0,33238522.736791417,25666869.497023497,0.0,0.0
29081,5712,0.0,239431511.0849855,0.0,0.0,0.0
29082,5712,0.0,33389257.449190907,0.0,0.0,0.0
29083,5712,0.0,282971120.3036435,0.0,0.0,0.0
29084,5712,0.0,65242657.90185939,0.0,3892642.960344304,0.0
29085,5712,0.0,46157386.95645668,0.0,33763909.22117651,0.0
29086,5712,0.0,290124234.00235546,0.0,0.0,0.0
29087,5712,0.0,52520465.54741737,0.0,18434074.183029063,0.0
29088,5712,0.0,35318988.574566096,0.0,0.0,0.0
29089,5712,0.0,15410941.785990084,0.0,0.0,0.0
29090,5712,0.0,55797057.98812097,0.0,0.0,0.0
29091,5712,0.0,101325146.42632082,0.0,0.0,0.0
29092,5712,0.0,251193636.39495343,0.0,0.0,0.0
29093,5712,0.0,23799354.17948442,0.0,0.0,0.0
29094,5712,0.0,40592084.54483688,0.0,0.0,0.0
29095,5712,0.0,50086930.93867083,0.0,0.0,0.0
29096,5712,0.0,20926114.508376025,0.0,5858320.066382575,0.0
29097,5712,0.0,23449246.08770643,0.0,12593885.642683197,0.0
29098,5712,0.0,292669610.5283086,0.0,0.0,0.0
29099,5712,0.0,19156398.56858064,0.0,0.0,0.0
29100,5712,0.0,32881643.164505783,0.0,19925605.911311004,0.0
29101,5712,0.0,13205164.527951866,0.0,11603997.82282157,0.0
29102,5712,0.0,126116930.13373964,0.0,0.0,0.0
29103,5712,0.0,14118688.571555205,0.0,0.0,0.0
29104,5712,0.0,215482028.55772167,0.0,0.0,0.0
29105,5712,0.0,25694169.3149593,0.0,19136265.52656359,0.0
29106,5712,0.0,183326307.39964217,0.0,0.0,0.0
29107,5712,0.0,86948036.97786102,0.0,0.0,0.0
29108,5712,0.0,13097304.93119641,0.0,0.0,0.0
29109,5712,0.0,111271079.928124,0.0,8649194.565443605,0.0
29110,5712,0.0,152262132.12669134,0.0,0.0,0.0
29111,5712,0.0,20763331.48570763,0.0,0.0,0.0
29112,5712,0.0,41311503.54949266,0.0,0.0,0.0
29113,5712,0.0,88254485.8706577,0.0,0.0,0.0
29114,5712,0.0,15517660.509580774,0.0,0.0,0.0
29115,5712,0.0,17174823.710463658,0.0,881713.0446084976,0.0
29116,5712,0.0,24593217.85861929,0.0,0.0,0.0
29117,5712,0.0,19196594.36878103,0.0,0.0,0.0
29118,5712,0.0,33053046.500180244,0.0,0.0,0.0
29119,5712,0.0,87024828.67319909,4216761.413150135,0.0,0.0
29120,5712,0.0,85324868.82847917,0.0,0.0,0.0
29121,5712,0.0,237416854.60035983,0.0,0.0,0.0
29122,5712,0.0,69984755.53977363,0.0,1904999.508015245,0.0
29123,5712,0.0,119337872.93523929,0.0,0.0,0.0
29124,5712,0.0,38708689.09487595,0.0,0.0,0.0
29125,5712,0.0,14135803.17905778,0.0,0.0,0.0
29126,5712,0.0,159809358.54497114,0.0,4061288.221255765,0.0
29127,5712,0.0,28528719.308702324,0.0,0.0,0.0
29128,5712,0.0,15524995.72905315,0.0,2780081.426426217,0.0
29129,5712,0.0,194754866.4742694,0.0,0.0,0.0
29130,5712,0.0,113333695.98440902,0.0,0.0,0.0
29131,5712,0.0,33163418.58721258,0.0,1424584.0954821697,0.0
29132,5712,0.0,27674443.78652697,0.0,0.0,0.0
29133,5712,0.0,15520461.756579513,0.0,2140372.8924318347,0.0
29134,5712,0.0,15377262.013197966,0.0,525245.4556705905,0.0
29135,5712,0.0,68247474.06826963,0.0,22951470.5872749,0.0
29136,5712,0.0,119873638.6605346,0.0,0.0,0.0
29137,5712,0.0,325219912.15239114,0.0,0.0,0.0
29138,5712,0.0,24802029.228560008,0.0,0.0,0.0
29139,5712,0.0,18982172.389695987,0.0,0.0,0.0
29140,5712,0.0,98786967.54121748,0.0,0.0,0.0
29141,5712,0.0,65685573.51566289,0.0,20168447.749252617,0.0
29142,5712,0.0,20816550.61880478,0.0,0.0,0.0
29143,5712,0.0,33206542.29103997,0.0,0.0,0.0
29144,5712,0.0,24586446.107738864,0.0,1883601.4405771976,0.0
29145,5712,0.0,111985019.4067814,0.0,0.0,0.0
29146,5712,0.0,24596146.749498293,0.0,1612600.299222801,0.0
29147,5712,0.0,36042710.38672215,0.0,0.0,0.0
29148,5712,0.0,24818680.10474682,0.0,0.0,0.0
29149,5712,0.0,33330158.149208747,0.0,33937440.077475,0.0
29150,5712,0.0,22558255.95371912,0.0,0.0,0.0
29151,5712,0.0,222212605.92331865,0.0,0.0,0.0
29152,5712,0.0,45284617.55982127,0.0,0.0,0.0
29153,5712,0.0,46142822.49663545,0.0,0.0,0.0
29154,5712,0.0,40619086.98317182,0.0,0.0,0.0
29155,5712,0.0,507946279.2968401,0.0,636212.7074536167,0.0
29156,5712,0.0,65242657.90185939,0.0,0.0,0.0
29157,5712,0.0,33059411.066083927,0.0,14063801.763991317,0.0
29158,5712,0.0,68611538.2424768,0.0,0.0,0.0
29159,5712,0.0,24557710.80957894,0.0,8399303.189102566,0.0
29160,5712,0.0,150316501.4228089,0.0,0.0,0.0
29161,5712,0.0,24816128.26113057,0.0,15398026.524621785,0.0
29162,5712,0.0,40749905.64284612,0.0,9483827.938014824,0.0
29163,5712,0.0,68080162.12906888,0.0,0.0,0.0
29164,5712,0.0,125527273.83611906,0.0,0.0,0.0
29165,5712,0.0,19258463.85353232,0.0,40484077.47854208,0.0
29166,5712,0.0,112104012.24374036,0.0,0.0,0.0
29167,5712,0.0,360337885.4347412,0.0,14007883.32638052,0.0
29168,5712,0.0,24809953.830473397,0.0,0.0,0.0
29169,5712,0.0,203606914.5764507,0.0,0.0,0.0
29170,5712,0.0,112840125.11372724,0.0,0.0,0.0
29171,5712,0.0,15541275.74665154,0.0,0.0,0.0
29172,5712,0.0,125177139.15039536,0.0,0.0,0.0
29173,5712,0.0,414019877.6449872,0.0,0.0,0.0
29174,5712,0.0,49845084.11951334,0.0,0.0,0.0
29175,5712,0.0,61146771.03322653,0.0,0.0,0.0
29176,5712,0.0,50978457.898298375,0.0,566329.936450842,0.0
29177,5712,0.0,10687155.686130725,0.0,12817692.08465902,0.0
29178,5712,0.0,33417802.75297213,0.0,0.0,0.0
29179,5712,0.0,15328263.73141189,0.0,0.0,0.0
29180,5712,0.0,151979284.81874555,0.0,0.0,0.0
29181,5712,0.0,13116866.117798224,0.0,0.0,0.0
29182,5712,0.0,119707745.85939115,0.0,5552127.56572026,0.0
29183,5712,0.0,292002905.2683376,0.0,0.0,0.0
29184,5712,0.0,28894460.619405106,0.0,0.0,0.0
29185,5712,0.0,33147500.279646784,0.0,0.0,0.0
29186,5712,0.0,32946322.56477316,0.0,56675348.28461558,0.0
29187,5712,0.0,13282197.22045366,0.0,0.0,0.0
29188,5712,0.0,35563329.368404426,0.0,0.0,0.0
29189,5712,0.0,45216375.75019777,0.0,0.0,0.0
29190,5712,0.0,33118460.798880797,0.0,429332.62456463184,0.0
29191,5712,0.0,19105929.454881348,0.0,2231150.412853576,0.0
29192,5712,0.0,235962027.14035985,0.0,0.0,0.0
29193,5712,0.0,24442272.06061376,0.0,0.0,0.0
29194,5712,0.0,14118688.571555205,0.0,0.0,0.0
29195,5712,0.0,15403544.595902976,0.0,0.0,0.0
29196,5712,0.0,89598911.95726673,0.0,0.0,0.0
29197,5712,0.0,65917469.522830665,0.0,4467483.21833889,0.0
29198,5712,0.0,233499872.96077645,0.0,1634573.8332023122,0.0
29199,5712,0.0,88624503.89469518,0.0,7332768.81510316,0.0
29200,5712,0.0,19033406.06322235,0.0,24403960.800282173,0.0
29201,5712,0.0,41003086.31916091,0.0,0.0,0.0
29202,5712,0.0,87629928.92336878,0.0,14327656.76225729,0.0
29203,5712,0.0,14117132.80861948,0.0,0.0,0.0
29204,5712,0.0,69754688.3912086,0.0,0.0,0.0
29205,5712,0.0,159311571.37415475,0.0,0.0,0.0
29206,5712,0.0,70600218.10094278,0.0,0.0,0.0
29207,5712,0.0,24711943.16193797,0.0,0.0,0.0
29208,5712,0.0,54894254.85875535,0.0,0.0,0.0
29209,5712,0.0,33235316.15490447,0.0,33122253.263607897,0.0
29210,5712,0.0,170068354.38577813,0.0,0.0,0.0
29211,5712,0.0,44580937.27975324,0.0,0.0,0.0
29212,5712,0.0,64548387.02534474,0.0,0.0,0.0
29213,5712,0.0,88189217.4489925,0.0,10151841.756837828,0.0
29214,5712,0.0,501851323.98402166,0.0,0.0,0.0
29215,5712,0.0,22998115.39409382,0.0,4567486.456003785,0.0
29216,5712,0.0,10930152.89704331,0.0,0.0,0.0
29217,5712,0.0,24410637.69561845,0.0,0.0,0.0
29218,5712,0.0,19153766.48176164,0.0,0.0,0.0
29219,5712,0.0,20816550.61880478,0.0,0.0,0.0
29220,5712,0.0,40380986.23820759,0.0,0.0,0.0
29221,5712,0.0,292769902.15695006,0.0,0.0,0.0
29222,5712,0.0,99010311.87240264,0.0,0.0,0.0
29223,5712,0.0,50986167.91745594,0.0,0.0,0.0
29224,5712,0.0,15394288.858392166,0.0,0.0,0.0
29225,5712,0.0,19282356.709950887,10303770.485662546,27625056.706319023,0.0
29226,5712,0.0,19127494.862969868,0.0,0.0,0.0
29227,5712,0.0,24673462.923769765,0.0,0.0,0.0
29228,5712,0.0,29967278.81465745,0.0,0.0,0.0
29229,5712,0.0,35662815.7878138,0.0,0.0,0.0
29230,5712,0.0,30507003.275963,0.0,317643.92132733786,0.0
29231,5712,0.0,14118688.571555205,0.0,51710721.09630975,0.0
29232,5712,0.0,41050638.08003238,0.0,15191055.626294317,0.0
29233,5712,0.0,234041196.67177725,0.0,0.0,0.0
29234,5712,0.0,45845771.04286734,0.0,0.0,0.0
29235,5712,0.0,20802505.93721844,0.0,0.0,0.0
29236,5712,0.0,35475151.4436353,0.0,0.0,0.0
29237,5712,0.0,19256029.704506505,0.0,0.0,0.0
29238,5712,0.0,232107093.96485704,0.0,0.0,0.0
29239,5712,0.0,41112858.30020925,0.0,0.0,0.0
29240,5712,0.0,24705170.59835186,0.0,0.0,0.0
29241,5712,0.0,110538404.41848102,0.0,0.0,0.0
29242,5712,0.0,28752004.69573146,0.0,12794317.659893565,0.0
29243,5712,0.0,150312858.9669836,0.0,0.0,0.0
29244,5712,0.0,10979506.56675512,0.0,26460401.87485764,0.0
29245,5712,0.0,65267504.49574045,0.0,0.0,0.0
29246,5712,0.0,87942420.92146945,0.0,0.0,0.0
29247,5712,0.0,45708752.29931212,0.0,0.0,0.0
29248,5712,0.0,15452080.9842003,0.0,0.0,0.0
29249,5712,0.0,64717271.2895012,0.0,4124183.270252733,0.0
29250,5712,0.0,151731744.3833428,0.0,0.0,0.0
29251,5712,0.0,217081280.4782795,0.0,18848849.182844836,0.0
29252,5712,0.0,101365250.77108936,0.0,0.0,0.0
29253,5712,0.0,14053023.613978634,0.0,10421936.52218612,0.0
29254,5712,0.0,86603123.67644373,0.0,39207984.94611941,0.0
29255,5712,0.0,14142401.049230244,0.0,0.0,0.0
29256,5712,0.0,484459773.7301394,0.0,2171080.6470749425,0.0
29257,5712,0.0,51008023.90590903,0.0,0.0,0.0
29258,5712,0.0,33082089.010288883,0.0,424758.4638849992,0.0
29259,5712,0.0,30492504.76813422,0.0,0.0,0.0
29260,5712,0.0,50111047.10760121,0.0,0.0,0.0
29261,5712,0.0,28510963.902333003,0.0,261442.0131745021,0.0
29262,5712,0.0,18949373.296462268,0.0,32138593.22009873,3273488.105905448
29263,5712,0.0,33208772.2587536,0.0,0.0,0.0
29264,5712,0.0,15236535.163219225,0.0,0.0,0.0
29265,5712,0.0,120417016.49212486,0.0,0.0,0.0
29266,5712,0.0,151828634.70410782,0.0,7109990.886709262,0.0
29267,5712,0.0,100815901.20697762,0.0,0.0,0.0
29268,5712,0.0,41701362.20254266,0.0,18691576.290062483,0.0
29269,5712,0.0,16970714.12984678,0.0,0.0,0.0
29270,5712,0.0,354996783.4613224,0.0,0.0,0.0
29271,5712,0.0,50509125.15337314,0.0,0.0,0.0
29272,5712,0.0,55794198.59069794,0.0,0.0,0.0
29273,5712,0.0,119925668.346355,0.0,0.0,0.0
29274,5712,0.0,265076082.51080796,0.0,4545914.512268622,0.0
29275,5712,0.0,100412019.06310733,0.0,0.0,0.0
29276,5712,0.0,50168226.98363859,0.0,0.0,0.0
29277,5712,0.0,158467245.15845287,0.0,0.0,0.0
29278,5712,0.0,19212068.15518957,0.0,0.0,0.0
29279,5712,0.0,123532233.41715255,0.0,0.0,0.0
29280,5712,0.0,44174825.020997,0.0,0.0,0.0
29281,5712,0.0,68859416.772995,0.0,7358844.101041134,0.0
29282,5712,0.0,28932548.21361959,0.0,0.0,0.0
29283,5712,0.0,24758035.57096131,0.0,0.0,0.0
29284,5712,0.0,33107349.107762206,0.0,13853502.425941698,0.0
29285,5712,0.0,35780612.180009775,0.0,0.0,0.0
29286,5712,0.0,19227441.6934483,0.0,0.0,0.0
29287,5712,0.0,24830750.43602527,0.0,0.0,0.0
29288,5712,0.0,292769902.15695006,0.0,0.0,0.0
29289,5712,0.0,40954678.31472867,0.0,0.0,0.0
29290,5712,0.0,16960465.65791935,0.0,450107.61464803945,0.0
29291,5712,0.0,160924836.24429122,0.0,50368031.276273735,0.0
29292,5712,0.0,88444313.28575563,0.0,0.0,0.0
29293,5712,0.0,89705733.60746314,0.0,101625.24800409137,0.0
29294,5712,0.0,40822835.139641285,0.0,0.0,0.0
29295,5712,0.0,13274347.552903218,0.0,536428.0865829809,0.0
29296,5712,0.0,32724889.794688195,0.0,0.0,0.0
29297,5712,0.0,33127582.489957683,0.0,0.0,0.0
29298,5712,0.0,65017339.90095267,0.0,0.0,0.0
29299,5712,0.0,200612339.4112309,0.0,681943.2482775324,0.0
29300,5712,0.0,69856371.44523787,0.0,0.0,0.0
29301,5712,0.0,56016521.03800314,0.0,0.0,0.0
29302,5712,0.0,150652957.77100024,0.0,4675308.260687333,0.0
29303,5712,0.0,68734503.61293975,0.0,0.0,0.0
29304,5712,0.0,161739540.86131594,0.0,450818.29286669096,0.0
29305,5712,0.0,32985500.393111963,0.0,0.0,0.0
29306,5712,0.0,159425605.38471097,0.0,6357455.863516199,0.0
29307,5712,0.0,69912673.7516924,0.0,31956107.776722223,0.0
29308,5712,0.0,18949859.85020322,0.0,0.0,0.0
29309,5712,0.0,65371749.704368174,0.0,0.0,0.0
29310,5712,0.0,98031791.79731175,0.0,0.0,0.0
29311,5712,0.0,15435003.704879,0.0,0.0,0.0
29312,5712,0.0,50352131.95336864,0.0,0.0,0.0
29313,5712,0.0,24659364.818772394,0.0,0.0,0.0
29314,5712,0.0,15542973.9605568,0.0,0.0,0.0
29315,5712,0.0,206402745.7292055,0.0,0.0,0.0
29316,5712,0.0,507204586.5912464,0.0,0.0,0.0
29317,5712,0.0,160376870.93603557,0.0,0.0,0.0
29318,5712,0.0,39040165.520143226,0.0,0.0,0.0
29319,5712,0.0,63915481.84298407,0.0,0.0,0.0
29320,5712,0.0,40311578.23521058,0.0,25008378.49941296,0.0
29321,5712,0.0,15341146.10086974,0.0,0.0,0.0
29322,5712,0.0,184979218.7060469,0.0,0.0,0.0
29323,5712,0.0,86409089.9944981,0.0,10882947.373533089,0.0
29324,5712,0.0,1119481.865890036,2098228.866555443,16207937.903282383,0.0
29325,5712,0.0,0.0,0.0,2502142.216892811,0.0
29326,5712,0.0,392930.74417123233,735173.1305344906,3677293.33346876,0.0
29327,5712,0.0,3312766.372223557,17016914.296621263,771770.8014615186,0.0
29328,5712,0.0,392483.5446588098,0.0,0.0,0.0
29329,5712,0.0,2348763.9701111554,0.0,413131.6314447994,0.0
29330,5712,0.0,0.0,4508114.791792013,12422834.754246376,0.0
29331,5712,0.0,314652.67231703666,7742605.822788519,5447846.911460687,0.0
29332,5712,0.0,2328747.777796901,2567513.1226703003,1959176.3086333969,0.0
29333,5712,0.0,24229907.66617111,0.0,771653.3227490066,0.0
29334,5712,0.0,0.0,2109886.100988064,1258884.407771767,0.0
29335,5712,0.0,13649596.352815362,0.0,1454193.8309952293,0.0
29336,5712,0.0,0.0,1287472.523876903,2724639.7498687827,0.0
29337,5712,0.0,0.0,0.0,1904124.1033123948,0.0
29338,5712,0.0,0.0,0.0,0.0,1935558.0657525188
29339,5712,0.0,7800733.56764637,0.0,29035237.945584897,0.0
29340,5712,0.0,0.0,0.0,20575316.18766883,0.0
29341,5712,0.0,1392030.419128628,0.0,20583116.36921292,0.0
29342,5712,0.0,1381785.6930370938,4426010.675728431,12376702.107074909,0.0
29343,5712,0.0,0.0,0.0,1663822.7250364034,0.0
29344,5712,0.0,10638412.108765615,0.0,0.0,0.0
29345,5712,0.0,2367988.532423134,36529720.24630806,0.0,0.0
29346,5712,0.0,0.0,0.0,12351360.507935444,0.0
29347,5712,0.0,0.0,2088357.1563385767,0.0,0.0
29348,5712,0.0,0.0,0.0,1976224.4070053208,0.0
29349,5712,0.0,7828140.374725794,0.0,13352149.550338391,0.0
29350,5712,0.0,15400535.41860917,0.0,0.0,0.0
29351,5712,0.0,5017128.034772139,16712039.78253242,28585391.43605095,3215002.612403199
29352,5712,0.0,4060776.5207163016,0.0,45883836.95997767,0.0
29353,5712,0.0,3049651.541194492,27208489.393237017,185711.6996071888,0.0
29354,5712,0.0,2316698.543512336,0.0,0.0,0.0
29355,5712,0.0,5068079.058303735,0.0,0.0,0.0
29356,5712,0.0,0.0,735421.3318480414,427110.6085279933,0.0
29357,5712,0.0,4127775.8342312006,0.0,1844271.9621978065,0.0
29358,5712,0.0,9261364.377210414,0.0,0.0,0.0
29359,5712,0.0,2665016.736232076,0.0,2043767.2688546856,660894.9764290384
29360,5712,0.0,502445.64178669394,0.0,3444301.582026329,0.0
29361,5712,0.0,6576043.155295195,0.0,3866463.051923093,0.0
29362,5712,0.0,397201.98638660926,6278316.271268088,125491.97176049382,0.0
29363,5712,0.0,8887034.158183657,0.0,0.0,0.0
29364,5712,0.0,512826.3110046793,0.0,6897533.547118123,0.0
29365,5712,0.0,0.0,4449970.150908453,43308878.91260532,0.0
29366,5712,0.0,2388932.528484147,1273435.9463071898,1458633.171844978,0.0
29367,5712,0.0,0.0,0.0,204520.6893990023,0.0
29368,5712,0.0,4098640.242527064,0.0,3926668.655395624,0.0
29369,5712,0.0,8855588.90377076,0.0,472582.37374566414,0.0
29370,5712,0.0,4142288.9455582863,592205.2719707632,988788.5241174818,0.0
29371,5712,0.0,9355526.64631556,0.0,51131256.82875444,0.0
29372,5712,0.0,0.0,12368678.262818716,1781932.0373274172,0.0
29373,5712,0.0,2388932.528484147,7670035.044157881,2518938.3040688853,0.0
29374,5712,0.0,0.0,4403690.623456869,1213976.888093899,0.0
29375,5712,0.0,5740082.101162776,0.0,21292420.00513121,0.0
29376,5712,0.0,0.0,0.0,36109465.15592388,0.0
29377,5712,0.0,8845407.631610435,0.0,47125973.92586902,0.0
29378,5712,0.0,1373315.9758526906,0.0,3547621.296076048,0.0
29379,5712,0.0,9402917.061559582,4663249.860527912,3419826.166026726,0.0
29380,5712,0.0,0.0,0.0,1672332.979042952,0.0
29381,5712,0.0,395407.3855616774,0.0,16652982.85138467,0.0
29382,5712,0.0,0.0,4495514.376371602,20958371.54737446,0.0
29383,5712,0.0,394795.5277809906,0.0,12346447.11667444,0.0
29384,5712,0.0,6609618.583806438,0.0,3946301.6227018903,0.0
29385,5712,0.0,7289809.577126104,0.0,27260135.28669782,0.0
29386,5712,0.0,0.0,0.0,5389484.096801307,0.0
29387,5712,0.0,7264936.898269624,0.0,1371996.2341524295,0.0
29388,5712,0.0,23152343.89222963,0.0,28299071.550105263,0.0
29389,5712,0.0,10706854.950210037,2368681.1955840425,0.0,0.0
29390,5712,0.0,2408329.499551625,10843001.608143384,502158.5564984125,0.0
29391,5712,0.0,22833773.915968485,0.0,0.0,0.0
29392,5712,0.0,1396223.7105720227,0.0,5274141.158311556,0.0
29393,5712,0.0,11044443.11458503,0.0,0.0,0.0
29394,5712,0.0,0.0,9644045.624886166,0.0,17632182.63988917
29395,5712,0.0,1125003.397542919,11143872.240580508,4100260.537395163,0.0
29396,5712,0.0,1795313.0486545148,0.0,0.0,3385652.471910227
29397,5712,0.0,10641131.422167271,0.0,5345372.839943811,0.0
29398,5712,0.0,0.0,0.0,227161.6823528617,0.0
29399,5712,0.0,8901829.038274663,31811055.564336173,8659752.38873645,0.0
29400,5712,0.0,318784.55907794647,0.0,28896490.71375348,0.0
29401,5712,0.0,6509510.5700486535,3314347.4503595987,7976000.946507046,0.0
29402,5712,0.0,14307937.837337771,43489155.37613089,0.0,0.0
29403,5712,0.0,0.0,0.0,1541337.3504597233,0.0
29404,5712,0.0,509518.1295557196,0.0,6574257.146004143,0.0
29405,5712,0.0,7222638.748523274,0.0,0.0,626803.5805799486
29406,5712,0.0,0.0,0.0,4788930.513438016,0.0
29407,5712,0.0,507253.9318443609,0.0,163105.16967129064,0.0
29408,5712,0.0,7187549.664410366,0.0,2189521.583232765,0.0
29409,5712,0.0,2367403.3711925736,0.0,0.0,0.0
29410,5712,0.0,4085053.93070144,0.0,9447619.85433448,0.0
29411,5712,0.0,393089.9631233328,2602312.1335734185,5037139.824618249,0.0
29412,5712,0.0,0.0,235557555.04946536,0.0,0.0
29413,5712,0.0,2887048.980668521,0.0,0.0,0.0
29414,5712,0.0,0.0,0.0,1971443.003432687,0.0
29415,5712,0.0,4113692.712666831,0.0,494862.4639703857,0.0
29416,5712,0.0,0.0,949071.2361038094,43140256.055844784,0.0
29417,5712,0.0,24578197.0228399,0.0,694768.915504168,0.0
29418,5712,0.0,2397918.5926016206,10812600.307153674,2564114.800606837,0.0
29419,5712,0.0,2358516.4991326835,9635270.262587871,31519362.6140943,0.0
29420,5712,0.0,0.0,23811239.215254456,6117815.203357122,0.0
29421,5712,0.0,499881.6147924202,0.0,0.0,0.0
29422,5712,0.0,5804518.997503288,0.0,2316596.904213975,0.0
29423,5712,0.0,8845407.631610435,0.0,15272197.738739152,0.0
29424,5712,0.0,1899089.2923153387,0.0,15902774.060746964,0.0
29425,5712,0.0,0.0,0.0,161730.55564090575,0.0
29426,5712,0.0,0.0,4396511.113597244,0.0,0.0
29427,5712,0.0,391891.351473912,2588290.893927129,0.0,0.0
29428,5712,0.0,10568658.318811566,0.0,0.0,0.0
29429,5712,0.0,4146312.412834096,0.0,4164138.159401542,0.0
29430,5712,0.0,0.0,0.0,75163706.62418503,0.0
29431,5712,0.0,0.0,0.0,2029948.784801996,3239107.3510780465
29432,5712,0.0,0.0,0.0,0.0,0.0
29433,5712,0.0,0.0,2083719.601487384,0.0,8082299.36008832
29434,5712,0.0,5868664.747372681,0.0,0.0,0.0
29435,5712,0.0,2412324.372700727,16788314.657419037,0.0,0.0
29436,5712,0.0,8866834.15236205,0.0,4672681.567301625,101316643.3231006
29437,5712,0.0,7274969.556345312,0.0,0.0,0.0
29438,5712,0.0,1380613.6174822133,0.0,26302018.68110536,0.0
29439,5712,0.0,678201.8966726575,0.0,21188735.85237842,0.0
29440,5712,0.0,4293619.408855511,0.0,6782778.265837321,0.0
29441,5712,0.0,2335028.214266834,0.0,18847213.52883955,0.0
29442,5712,0.0,0.0,0.0,1259030.8372990768,0.0
29443,5712,0.0,8891315.331205979,0.0,15567362.719542157,0.0
29444,5712,0.0,0.0,0.0,204533.06011415907,0.0
29445,5712,0.0,319734.28085886536,598089.7460795804,13684021.978669252,0.0
29446,5712,0.0,0.0,0.0,119796.88979379306,34698917.15648651
29447,5712,0.0,0.0,0.0,10003472.84853124,0.0
29448,5712,0.0,10928481.022463132,13397876.159561783,0.0,0.0
29449,5712,0.0,0.0,596427.4527389692,13425934.844565991,0.0
29450,5712,0.0,0.0,46899161.84353325,1106225.0498236082,0.0
29451,5712,0.0,2366279.8622019235,0.0,34585822.16410349,0.0
29452,5712,0.0,1107224.9590599793,52847116.06914222,0.0,0.0
29453,5712,0.0,5061587.217035907,0.0,1032904.9591094712,0.0
29454,5712,0.0,0.0,0.0,29034461.85208534,0.0
29455,5712,0.0,8815915.267705124,31715562.44240133,28128188.25535432,0.0
29456,5712,0.0,0.0,13857851.32964484,5164912.895653529,0.0
29457,5712,0.0,1371562.3634237736,0.0,411924.4791020237,0.0
29458,5712,0.0,2408329.499551625,0.0,2630627.0126440227,0.0
29459,5712,0.0,6569733.870576764,0.0,0.0,0.0
29460,5712,0.0,4029159.642459985,0.0,0.0,0.0
29461,5712,0.0,1391121.535541569,0.0,436778.5128767849,5768274.783734452
29462,5712,0.0,6368651.671107644,0.0,20719437.519850053,0.0
29463,5712,0.0,1102688.5167047845,0.0,20039353.472306468,0.0
29464,5712,0.0,24801330.12706164,0.0,0.0,6972752.254986701
29465,5712,0.0,1881025.3530854413,0.0,0.0,0.0
